tmstmp, lat, lon, vid, rt, pid
20230816 13:49:09,29.62522166666667,-82.38730500000001,2004,33,500643
20230816 13:49:25,29.62522166666667,-82.38730500000001,2004,33,500643
20230816 13:49:42,29.62522166666667,-82.38730500000001,2004,33,500643
20230816 13:49:57,29.62522166666667,-82.38730500000001,2004,33,500643
20230816 13:50:13,29.6252747,-82.38789,2004,33,500643
20230816 13:53:23,29.64514,-82.3469849,1602,33,500643
20230816 13:53:38,29.64514,-82.3469849,1602,33,500643
20230816 13:54:09,29.64514,-82.3469849,1602,33,500643
20230816 13:54:09,29.64514,-82.3469849,1602,33,500643
20230816 13:54:25,29.64514,-82.3469849,1602,33,500643
20230816 13:54:40,29.64514,-82.3469849,1602,33,500643
20230816 13:54:56,29.64514,-82.3469849,1602,33,500643
20230816 13:55:11,29.64514,-82.3469849,1602,33,500643
20230816 13:55:26,29.64514,-82.3469849,1602,33,500643
20230816 13:55:41,29.64514,-82.3469849,1602,33,500643
20230816 13:55:54,29.642463333333332,-82.27156000000001,710,11,4
20230816 13:55:55,29.625620000000005,-82.38818833333335,2107,12,500649
20230816 13:55:57,29.64514,-82.3469849,1602,33,500643
20230816 13:56:10,29.642463333333332,-82.27156000000001,710,11,4
20230816 13:56:11,29.625621666666667,-82.38818666666666,2107,12,500649
20230816 13:56:12,29.64514,-82.3469849,1602,33,500643
20230816 13:56:25,29.642463333333332,-82.27156000000001,710,11,4
20230816 13:56:27,29.625621666666667,-82.38818666666666,2107,12,500649
20230816 13:56:28,29.64514,-82.3469849,1602,33,500643
20230816 13:56:41,29.642463333333332,-82.27156000000001,710,11,4
20230816 13:56:43,29.625621666666667,-82.38818666666666,2107,12,500649
20230816 13:56:43,29.64514,-82.3469849,1602,33,500643
20230816 13:56:56,29.642463333333332,-82.27156000000001,710,11,4
20230816 13:56:58,29.625620000000005,-82.38818666666666,2107,12,500649
20230816 13:56:58,29.64514,-82.3469849,1602,33,500643
20230816 13:57:12,29.642463333333332,-82.27156000000001,710,11,4
20230816 13:57:14,29.64514,-82.3469849,1602,33,500643
20230816 13:57:27,29.642463333333332,-82.27156000000001,710,11,4
20230816 13:57:28,29.64853,-82.34496,1607,20,500608
20230816 13:57:29,29.64514,-82.3469849,1602,33,500643
20230816 13:57:43,29.642463333333332,-82.27156000000001,710,11,4
20230816 13:57:43,29.64853,-82.34496,1607,20,500608
20230816 13:57:29,29.64514,-82.3469849,1602,33,500643
20230816 13:57:58,29.642463333333332,-82.27156000000001,710,11,4
20230816 13:58:00,29.64869497390153,-82.34504932342504,1607,20,500608
20230816 13:58:13,29.642463333333332,-82.27156000000001,710,11,4
20230816 13:58:29,29.642463333333332,-82.27156000000001,710,11,4
20230816 13:58:44,29.642463333333332,-82.27156000000001,710,11,4
20230816 13:59:01,29.642463333333332,-82.27156000000001,710,11,4
20230816 13:59:17,29.642463333333332,-82.27156000000001,710,11,4
20230816 13:59:33,29.642463333333332,-82.27156000000001,710,11,4
20230816 13:59:48,29.642463333333332,-82.27156000000001,710,11,4
20230816 14:00:05,29.6425381884102,-82.2715203641244,710,11,4
20230816 14:00:21,29.642433,-82.271533,710,11,44
20230816 14:00:21,29.642433,-82.271533,710,11,44
20230816 14:00:36,29.642433,-82.271533,710,11,44
20230816 14:09:01,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:09:01,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:09:23,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:09:40,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:09:55,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:10:11,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:10:36,29.646023333333332,-82.32263999999999,701,1,477
20230816 14:10:27,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:10:51,29.646023333333332,-82.32263999999999,701,1,477
20230816 14:10:43,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:10:51,29.646023333333332,-82.32263999999999,701,1,477
20230816 14:10:58,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:11:13,29.646023333333332,-82.32263999999999,701,1,477
20230816 14:11:14,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:11:28,29.646023333333332,-82.32263999999999,701,1,477
20230816 14:11:30,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:11:45,29.646023333333332,-82.32263999999999,701,1,477
20230816 14:11:45,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:12:01,29.646023333333332,-82.32263999999999,701,1,477
20230816 14:12:00,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:12:16,29.646023333333332,-82.32263999999999,701,1,477
20230816 14:12:16,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:12:32,29.646023333333332,-82.32263999999999,701,1,477
20230816 14:12:16,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:12:47,29.646023333333332,-82.32263999999999,701,1,477
20230816 14:12:50,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:13:03,29.646023333333332,-82.32263999999999,701,1,477
20230816 14:13:07,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:13:18,29.646023333333332,-82.32263999999999,701,1,477
20230816 14:13:23,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:13:34,29.646023333333332,-82.32263999999999,701,1,477
20230816 14:13:23,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:13:50,29.646023333333332,-82.32263999999999,701,1,477
20230816 14:13:38,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:13:54,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:14:09,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:14:24,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:14:43,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:14:54,29.63901166666667,-82.34414,2005,8,328
20230816 14:15:00,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:15:15,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:15:30,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:15:46,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:16:01,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:15:58,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:16:17,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:16:13,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:16:20,29.657618333333335,-82.408775,1205,75,500615
20230816 14:16:32,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:16:28,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:16:36,29.657618333333335,-82.408775,1205,75,500615
20230816 14:16:48,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:16:47,29.625230000000002,-82.38727333333333,1602,33,500643
20230816 14:16:44,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:16:52,29.657618333333335,-82.408775,1205,75,500615
20230816 14:17:03,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:17:02,29.625230000000002,-82.38727333333333,1602,33,500643
20230816 14:16:59,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:17:08,29.657618333333335,-82.408775,1205,75,500615
20230816 14:17:19,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:17:19,29.709000048429438,-82.3558046346942,1015,8,328
20230816 14:17:18,29.625230000000002,-82.38727333333333,1602,33,500643
20230816 14:17:14,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:17:24,29.657618333333335,-82.408775,1205,75,500615
20230816 14:17:34,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:17:33,29.625230000000002,-82.38727333333333,1602,33,500643
20230816 14:17:30,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:17:34,29.625228333333332,-82.38778499999998,1402,75,348
20230816 14:17:24,29.657618333333335,-82.408775,1205,75,500615
20230816 14:17:49,29.657873333333335,-82.40883000000001,1810,5,323
20230816 14:17:49,29.625230000000002,-82.38727333333333,1602,33,500643
20230816 14:17:45,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:17:50,29.625228333333332,-82.38778499999998,1402,75,348
20230816 14:17:40,29.657618333333335,-82.408775,1205,75,500615
20230816 14:18:04,29.625230000000002,-82.38727333333333,1602,33,500643
20230816 14:18:01,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:18:05,29.625228333333332,-82.38778499999998,1402,75,348
20230816 14:17:56,29.657618333333335,-82.408775,1205,75,500615
20230816 14:18:20,29.625230000000002,-82.38727333333333,1602,33,500643
20230816 14:18:17,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:18:21,29.625228333333332,-82.38778499999998,1402,75,348
20230816 14:18:11,29.657618333333335,-82.408775,1205,75,500615
20230816 14:18:35,29.625230000000002,-82.38727333333333,1602,33,500643
20230816 14:18:32,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:18:37,29.625228333333332,-82.38778499999998,1402,75,348
20230816 14:18:27,29.657618333333335,-82.408775,1205,75,500615
20230816 14:18:35,29.625230000000002,-82.38727333333333,1602,33,500643
20230816 14:18:47,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:18:37,29.625228333333332,-82.38778499999998,1402,75,348
20230816 14:18:42,29.657618333333335,-82.408775,1205,75,500615
20230816 14:18:50,29.625230000000002,-82.38727333333333,1602,33,500643
20230816 14:19:03,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:19:00,29.625228333333332,-82.38778499999998,1402,75,348
20230816 14:18:58,29.657618333333335,-82.408775,1205,75,500615
20230816 14:19:21,29.625230000000002,-82.38727333333333,1602,33,500643
20230816 14:19:20,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:19:17,29.625228333333332,-82.38778499999998,1402,75,348
20230816 14:19:13,29.657618333333335,-82.408775,1205,75,500615
20230816 14:19:37,29.625230000000002,-82.38727333333333,1602,33,500643
20230816 14:19:35,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:19:32,29.625228333333332,-82.38778499999998,1402,75,348
20230816 14:19:29,29.657618333333335,-82.408775,1205,75,500615
20230816 14:19:52,29.625230000000002,-82.38727333333333,1602,33,500643
20230816 14:19:51,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:19:48,29.625228333333332,-82.38778499999998,1402,75,348
20230816 14:19:45,29.657618333333335,-82.408775,1205,75,500615
20230816 14:20:09,29.625230000000002,-82.38727333333333,1602,33,500643
20230816 14:19:58,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:20:06,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:20:03,29.625228333333332,-82.38778499999998,1402,75,348
20230816 14:20:10,29.625230000000002,-82.38727333333333,1602,33,500643
20230816 14:20:13,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:20:06,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:20:20,29.625228333333332,-82.38778499999998,1402,75,348
20230816 14:20:29,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:20:21,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:20:33,29.6252747,-82.38789,1402,75,500615
20230816 14:20:44,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:20:37,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:20:48,29.6252747,-82.38789,1402,75,500615
20230816 14:21:00,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:20:53,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:21:04,29.6252747,-82.38789,1402,75,500615
20230816 14:21:16,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:21:09,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:21:20,29.6252747,-82.38789,1402,75,500615
20230816 14:21:31,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:21:39,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:21:35,29.6252747,-82.38789,1402,75,500615
20230816 14:21:47,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:21:39,29.63908333333333,-82.34401833333335,1807,43,500612
20230816 14:21:35,29.6252747,-82.38789,1402,75,500615
20230816 14:22:05,29.63896,-82.34405,1807,43,195
20230816 14:22:02,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:21:51,29.6252747,-82.38789,1402,75,500615
20230816 14:22:20,29.63896,-82.34405,1807,43,195
20230816 14:22:17,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:22:07,29.6252747,-82.38789,1402,75,500615
20230816 14:22:36,29.63896,-82.34405,1807,43,195
20230816 14:22:33,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:22:29,29.6252747,-82.38789,1402,75,500615
20230816 14:22:50,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:22:44,29.6252747,-82.38789,1402,75,500615
20230816 14:23:05,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:22:59,29.6252747,-82.38789,1402,75,500615
20230816 14:23:05,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:23:15,29.6252747,-82.38789,1402,75,500615
20230816 14:23:21,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:23:30,29.6252747,-82.38789,1402,75,500615
20230816 14:23:36,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:23:46,29.6252747,-82.38789,1402,75,500615
20230816 14:23:52,29.67957666666667,-82.43176833333334,1016,43,195
20230816 14:24:01,29.6252747,-82.38789,1402,75,500615
20230816 14:24:16,29.6252747,-82.38789,1402,75,500615
